id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
35991840,死期将至,,https://dou.img.lithub.cc/movie/35991840.jpg,2023-12-15(韩国),https://movie.douban.com/subject/35991840/,8.3,"悬疑,奇幻",4,,,2024-02-14 20:34:21,2023 / 韩国 / 悬疑 奇幻 / 河炳勋 / 徐仁国 朴素丹
35321446,大江大河之岁月如歌,,https://dou.img.lithub.cc/movie/35321446.jpg,2024-01-08(中国大陆),https://movie.douban.com/subject/35321446/,8,剧情,3,,,2024-02-12 19:15:32,2024 / 中国大陆 / 剧情 / 孔笙 孙墨龙 刘洪源 / 王凯 杨烁
36174946,杀人者的购物中心,,https://dou.img.lithub.cc/movie/36174946.jpg,2024-01-17(韩国),https://movie.douban.com/subject/36174946/,7.3,"剧情,动作,悬疑",3,,,2024-02-12 19:13:40,2024 / 韩国 / 剧情 动作 悬疑 惊悚 / 李权 卢圭烨 / 李栋旭 金慧埈
36081094,热辣滚烫,,https://dou.img.lithub.cc/movie/36081094.jpg,2024-02-10(中国大陆),https://movie.douban.com/subject/36081094/,7.6,"剧情,喜剧",4,不好看，但敬佩,,2024-02-12 16:48:25,2024 / 中国大陆 / 剧情 喜剧 / 贾玲 / 贾玲 雷佳音
35712804,首尔之春,,https://dou.img.lithub.cc/movie/35712804.jpg,2023-11-22(韩国),https://movie.douban.com/subject/35712804/,8.8,剧情,4,,,2024-02-10 22:57:19,2023 / 韩国 / 剧情 / 金成洙 / 黄政民 郑雨盛
35725869,年会不能停！,,https://dou.img.lithub.cc/movie/35725869.jpg,2023-12-29(中国大陆),https://movie.douban.com/subject/35725869/,8.1,"剧情,喜剧",4,最后rap嗨,,2024-02-07 15:41:59,2023 / 中国大陆 / 剧情 喜剧 / 董润年 / 大鹏 白客
35693512,绝境盟约,,https://dou.img.lithub.cc/movie/35693512.jpg,2023-09-09(威尼斯电影节),https://movie.douban.com/subject/35693512/,7.6,"剧情,惊悚,历史",2,,,2024-01-07 20:56:18,2023 / 西班牙 智利 乌拉圭 美国 / 剧情 惊悚 历史 冒险 / J·A·巴亚纳 / 恩佐·沃格里西奇 奥古斯汀·帕德拉
34874646,繁花,,https://dou.img.lithub.cc/movie/34874646.jpg,2023-12-27(中国大陆),https://movie.douban.com/subject/34874646/,8.7,"剧情,爱情",5,大上海,,2024-01-01 10:17:01,2023 / 中国大陆 / 剧情 爱情 / 王家卫 / 胡歌 马伊琍
4164444,127小时,,https://dou.img.lithub.cc/movie/4164444.jpg,2010-11-05(美国),https://movie.douban.com/subject/4164444/,8.1,"剧情,传记,冒险",4,,,2023-12-24 17:06:41,2010 / 美国 英国 / 剧情 传记 冒险 / 丹尼·博伊尔 / 詹姆斯·弗兰科 丽兹·卡潘
36686523,我的美食向导,,https://dou.img.lithub.cc/movie/36686523.jpg,2023-12-23(中国大陆),https://movie.douban.com/subject/36686523/,8.4,纪录片,2,弃,,2023-12-24 10:45:56,2023 / 中国大陆 / 纪录片 / 陈晓卿 / 陈晓卿
36178641,三大队,,https://dou.img.lithub.cc/movie/36178641.jpg,2023-12-21(中国大陆),https://movie.douban.com/subject/36178641/,7.1,"动作,悬疑,犯罪",3,还行吧,,2023-12-23 09:28:10,2023 / 中国大陆 / 动作 悬疑 犯罪 / 邢键钧 / 秦昊 李乃文
35256092,河边的错误,,https://dou.img.lithub.cc/movie/35256092.jpg,2023-10-21(中国大陆),https://movie.douban.com/subject/35256092/,7.2,"剧情,犯罪",3,说明白一点呗，看着累,,2023-12-21 19:08:25,2023 / 中国大陆 / 剧情 犯罪 / 魏书钧 / 朱一龙 曾美慧孜
36538847,泰勒·斯威夫特：时代巡回演唱会,,https://dou.img.lithub.cc/movie/36538847.jpg,2023-12-31(中国大陆),https://movie.douban.com/subject/36538847/,9.3,"纪录片,音乐,歌舞",5,洋气！,,2023-12-19 23:31:11,2023 / 美国 / 纪录片 音乐 歌舞 真人秀 / 萨姆·伦奇 / 泰勒·斯威夫特 阿曼达·巴伦
35633650,坠落的审判,,https://dou.img.lithub.cc/movie/35633650.jpg,2024-03-29(中国大陆),https://movie.douban.com/subject/35633650/,8.7,"剧情,家庭",4,男的离不开女的，但发现女的可以没有这男的，所以？,,2023-12-18 23:26:15,2023 / 法国 / 剧情 家庭 / 茹斯汀·特里耶 / 桑德拉·惠勒 斯万·阿劳德
36140095,新闻女王,,https://dou.img.lithub.cc/movie/36140095.jpg,2023-11-17(中国大陆),https://movie.douban.com/subject/36140095/,7.8,剧情,4,李施嬅更耐看呢,,2023-12-10 14:41:34,2023 / 中国香港 中国大陆 / 剧情 / 陈海斌 姜振杰 / 佘诗曼 马国明
33456512,涉过愤怒的海,,https://dou.img.lithub.cc/movie/33456512.jpg,2023-11-25(中国大陆),https://movie.douban.com/subject/33456512/,7.2,"剧情,悬疑,犯罪",1,杠过用力刚猛的表演，哦，还被教育。,,2023-12-06 22:32:21,2023 / 中国大陆 / 剧情 悬疑 犯罪 / 曹保平 / 黄渤 周迅
25890005,山河故人,,https://dou.img.lithub.cc/movie/25890005.jpg,2015-10-30(中国大陆),https://movie.douban.com/subject/25890005/,8.1,"剧情,家庭",4,,,2023-12-02 23:07:10,2015 / 中国大陆 法国 日本 / 剧情 家庭 / 贾樟柯 / 赵涛 张译
35876202,非法正义,,https://dou.img.lithub.cc/movie/35876202.jpg,2023-11-08(韩国),https://movie.douban.com/subject/35876202/,7.6,"剧情,动作,惊悚",3,韩爽剧，有点审美疲劳,,2023-12-02 16:50:11,2023 / 韩国 / 剧情 动作 惊悚 犯罪 / 崔正烈 / 南柱赫 李浚赫
35932858,拾荒者统治,,https://dou.img.lithub.cc/movie/35932858.jpg,2023-10-19(美国),https://movie.douban.com/subject/35932858/,9.2,"剧情,科幻,动画",5,异想天开，引人思考，人与人，人与自然的关系,,2023-11-22 15:38:27,2023 / 美国 / 剧情 科幻 动画 冒险 / 约瑟夫·本奈特 查尔斯·胡特纳 文森特·徐 雷切尔·里德 克里斯汀·洁恩·申 迭戈·波拉尔 乔纳森·德乔布·恩孔多 / 苏妮特·玛尼 乌米·马萨库
35593344,奥本海默,,https://dou.img.lithub.cc/movie/35593344.jpg,2023-08-30(中国大陆),https://movie.douban.com/subject/35593344/,8.8,"剧情,传记,历史",5,人存在本身就是一个“悖论”,,2023-11-15 20:18:56,2023 / 美国 英国 / 剧情 传记 历史 / 克里斯托弗·诺兰 / 基里安·墨菲 艾米莉·布朗特
35410323,国民死刑投票,,https://dou.img.lithub.cc/movie/35410323.jpg,2023-08-10(韩国),https://movie.douban.com/subject/35410323/,6.7,"剧情,惊悚",3,,,2023-11-11 08:37:05,2023 / 韩国 / 剧情 惊悚 / 朴信宇 / 朴海镇 朴成雄
35765480,八角笼中,,https://dou.img.lithub.cc/movie/35765480.jpg,2023-07-06(中国大陆),https://movie.douban.com/subject/35765480/,7.3,"剧情,动作",2,,,2023-10-21 22:24:28,2023 / 中国大陆 / 剧情 动作 / 王宝强 / 王宝强 陈永胜
30454682,自由之声,,https://dou.img.lithub.cc/movie/30454682.jpg,2023-07-04(美国),https://movie.douban.com/subject/30454682/,7.8,"动作,传记,犯罪",3,,,2023-10-21 22:23:45,2023 / 美国 / 动作 传记 犯罪 / 亚历杭德罗·戈麦斯·蒙特维尔德 / 吉姆·卡维泽 比尔·坎普
36358109,再见爱人 第三季,,https://dou.img.lithub.cc/movie/36358109.jpg,2023-09-04(中国大陆),https://movie.douban.com/subject/36358109/,7.1,真人秀,4,当风光片看，五星！,,2023-10-21 15:23:53,2023 / 中国大陆 / 真人秀 / 刘乐 涂涵 / 胡彦斌 孙怡
33447633,坚如磐石,,https://dou.img.lithub.cc/movie/33447633.jpg,2023-09-28(中国大陆),https://movie.douban.com/subject/33447633/,6,"剧情,动作,犯罪",2,然后呢？,,2023-10-04 16:10:56,2023 / 中国大陆 / 剧情 动作 犯罪 / 张艺谋 / 雷佳音 张国立
35206436,超异能族,,https://dou.img.lithub.cc/movie/35206436.jpg,2023-08-09(韩国),https://movie.douban.com/subject/35206436/,8.9,"动作,爱情,悬疑",4,,,2023-10-04 15:53:58,2023 / 韩国 / 动作 爱情 悬疑 奇幻 / 朴仁载 朴允书 / 柳承龙 韩孝周
35901878,疯狂元素城,,https://dou.img.lithub.cc/movie/35901878.jpg,2023-06-16(美国/中国大陆),https://movie.douban.com/subject/35901878/,7,"剧情,喜剧,科幻",5,现代童话，虽模式化,,2023-09-10 16:00:09,2023 / 美国 / 剧情 喜剧 科幻 动画 奇幻 冒险 / 彼得·孙 / 莉娅·刘易斯 马莫多·阿西
35733431,不要见怪,,https://dou.img.lithub.cc/movie/35733431.jpg,2023-06-15(中国香港),https://movie.douban.com/subject/35733431/,6.5,"喜剧,爱情",2,海里那场，哦，吓着小弟,,2023-09-10 15:59:31,2023 / 美国 / 喜剧 爱情 / 吉恩·斯图普尼兹基 / 詹妮弗·劳伦斯 安德鲁·巴特·费尔德曼
34963356,过往人生,,https://dou.img.lithub.cc/movie/34963356.jpg,2023-01-21(圣丹斯电影节),https://movie.douban.com/subject/34963356/,7.7,"剧情,爱情",4,淡淡的回忆,,2023-09-10 15:58:26,2023 / 美国 韩国 / 剧情 爱情 / 席琳·宋 / 格蕾塔·李 刘台午
35587662,装腔启示录,,https://dou.img.lithub.cc/movie/35587662.jpg,2023-08-18(中国大陆),https://movie.douban.com/subject/35587662/,8.1,"剧情,爱情",5,难得不作剧,,2023-09-10 15:55:40,2023 / 中国大陆 / 剧情 爱情 / 李漠 / 蔡文静 韩东君
36253896,十三邀 第七季,,https://dou.img.lithub.cc/movie/36253896.jpg,2023-03-01(中国大陆),https://movie.douban.com/subject/36253896/,9.4,脱口秀,5,,,2023-09-03 14:27:15,2023 / 中国大陆 / 脱口秀 / 许知远 蔡皋
36212784,别班,,https://dou.img.lithub.cc/movie/36212784.jpg,2023-07-16(日本),https://movie.douban.com/subject/36212784/,6.6,剧情,2,好乱,,2023-08-25 15:57:32,2023 / 日本 / 剧情 / 福泽克雄 / 堺雅人 阿部宽
35681326,假面女郎,,https://dou.img.lithub.cc/movie/35681326.jpg,2023-08-18(韩国),https://movie.douban.com/subject/35681326/,7.4,"喜剧,惊悚,犯罪",4,大爱黑白片段,,2023-08-21 08:04:03,2023 / 韩国 / 喜剧 惊悚 犯罪 / 金容勋 / 高贤贞 林珍娜
35013359,扫毒3：人在天涯,,https://dou.img.lithub.cc/movie/35013359.jpg,2023-07-06(中国大陆),https://movie.douban.com/subject/35013359/,5.5,"剧情,动作,犯罪",2,被台词笑到。,,2023-08-14 00:20:50,2023 / 中国大陆 中国香港 / 剧情 动作 犯罪 / 邱礼涛 / 刘青云 古天乐
35698284,关于我和鬼变成家人的那件事,,https://dou.img.lithub.cc/movie/35698284.jpg,2023-02-10(中国台湾),https://movie.douban.com/subject/35698284/,8.1,"喜剧,悬疑,同性",4,伟豪渣得好！,,2023-08-13 00:28:34,2022 / 中国台湾 / 喜剧 悬疑 同性 奇幻 / 程伟豪 / 许光汉 林柏宏
30325398,锵锵行天下 第一季,,https://dou.img.lithub.cc/movie/30325398.jpg,2018-09-16(中国大陆),https://movie.douban.com/subject/30325398/,9.1,脱口秀,5,世界那么大，值得出去看一看。,,2023-08-06 23:26:21,2018 / 中国大陆 / 脱口秀 / 温姬彦 苏雷 李丹彪 / 窦文涛 许子东
36424353,海妖的呼唤：火之岛生存战,,https://dou.img.lithub.cc/movie/36424353.jpg,2023-05-30(韩国),https://movie.douban.com/subject/36424353/,9.5,真人秀,5,只有敬佩！,,2023-08-03 23:32:08,2023 / 韩国 / 真人秀 / 李恩京 / 金贤娥 郑珉先
35876191,欢迎来到王之国,,https://dou.img.lithub.cc/movie/35876191.jpg,2023-06-17(韩国),https://movie.douban.com/subject/35876191/,6.5,"喜剧,爱情",4,哎哟，这撒娇，伐得聊！,,2023-07-28 21:07:44,2023 / 韩国 / 喜剧 爱情 / 林贤旭 / 李俊昊 林允儿
35524438,命案,,https://dou.img.lithub.cc/movie/35524438.jpg,2023-04-20(中国香港),https://movie.douban.com/subject/35524438/,7.2,"剧情,犯罪",2,被教育,,2023-07-28 11:01:20,2023 / 中国香港 / 剧情 犯罪 / 郑保瑞 / 林家栋 杨乐文
35705832,八尺门的辩护人,,https://dou.img.lithub.cc/movie/35705832.jpg,2023-07-02(中国台湾),https://movie.douban.com/subject/35705832/,8.7,"剧情,悬疑",4,所以，最后还是sha了？,,2023-07-26 12:55:43,2023 / 中国台湾 / 剧情 悬疑 / 唐福睿 / 李铭顺 范逸臣
35724630,恶鬼,,https://dou.img.lithub.cc/movie/35724630.jpg,2023-06-23(韩国),https://movie.douban.com/subject/35724630/,7.8,"悬疑,惊悚",4,,,2023-07-24 11:03:51,2023 / 韩国 / 悬疑 惊悚 / 李正林 / 金泰梨 吴正世
35056376,惊天营救2,,https://dou.img.lithub.cc/movie/35056376.jpg,2023-06-16(美国网络),https://movie.douban.com/subject/35056376/,7.4,"动作,惊悚",3,黑帮有点菜,,2023-07-22 15:47:23,2023 / 美国 / 动作 惊悚 / 山姆·哈格雷夫 / 克里斯·海姆斯沃斯 格什菲·法拉哈尼
35813934,东北警察故事2,,https://dou.img.lithub.cc/movie/35813934.jpg,2023-07-08(中国大陆网络),https://movie.douban.com/subject/35813934/,7.2,"剧情,动作,犯罪",4,拳拳到肉！,,2023-07-21 08:28:36,2023 / 中国大陆 / 剧情 动作 犯罪 / 秦鹏飞 杨秉佳 / 谢苗 张皓森
35312421,鲸,,https://dou.img.lithub.cc/movie/35312421.jpg,2022-09-04(威尼斯电影节),https://movie.douban.com/subject/35312421/,7.9,"剧情,同性",4,女儿是生命最后的一道曙光,,2023-07-11 09:53:57,2022 / 美国 / 剧情 同性 / 达伦·阿伦诺夫斯基 / 布兰登·费舍 萨迪·辛克
35807273,犯罪都市3,,https://dou.img.lithub.cc/movie/35807273.jpg,2023-05-31(韩国),https://movie.douban.com/subject/35807273/,6.5,"动作,犯罪",3,配个啤酒，流水片,,2023-07-07 09:15:11,2023 / 韩国 / 动作 犯罪 / 李相龙 / 马东锡 李浚赫
35468745,末日地堡 第一季,,https://dou.img.lithub.cc/movie/35468745.jpg,2023-05-05(美国),https://movie.douban.com/subject/35468745/,7.8,"剧情,科幻",4,额，10集开了个头！,,2023-07-06 21:51:21,2023 / 美国 / 剧情 科幻 / 莫滕·泰杜姆 / 丽贝卡·弗格森 大卫·奥伊罗
35660795,消失的她,,https://dou.img.lithub.cc/movie/35660795.jpg,2023-06-22(中国大陆),https://movie.douban.com/subject/35660795/,6.1,"悬疑,犯罪",3,嗨剧，被倪妮惊艳,,2023-07-01 07:56:40,2022 / 中国大陆 / 悬疑 犯罪 / 崔睿 刘翔 / 朱一龙 倪妮
35481689,猎犬,,https://dou.img.lithub.cc/movie/35481689.jpg,2023-06-09(韩国),https://movie.douban.com/subject/35481689/,6.8,"剧情,动作,惊悚",3,,,2023-06-23 01:09:58,2023 / 韩国 / 剧情 动作 惊悚 犯罪 运动 / 金周焕 / 禹棹焕 崔始源
35901863,黑镜 第六季,,https://dou.img.lithub.cc/movie/35901863.jpg,2023-06-15(美国),https://movie.douban.com/subject/35901863/,7.1,"剧情,科幻,悬疑",4,黑到什么程度，看就是,,2023-06-18 13:45:04,2023 / 美国 / 剧情 科幻 悬疑 惊悚 / 阿丽·潘基乌 萨姆·米勒 约翰·克劳利 乌塔·布里兹维茨 托比·海恩斯 / 安妮·墨菲 萨尔玛·海耶克
27305997,椒麻堂会,,https://dou.img.lithub.cc/movie/27305997.jpg,2021-08-13(洛迦诺国际电影节),https://movie.douban.com/subject/27305997/,8.6,剧情,4,能看到就是幸运。,,2023-06-10 22:58:00,2021 / 中国香港 法国 / 剧情 / 邱炯炯 / 易思成 陈浩宇
34941536,宇宙探索编辑部,,https://dou.img.lithub.cc/movie/34941536.jpg,2023-04-01(中国大陆),https://movie.douban.com/subject/34941536/,8,"喜剧,科幻",2,充满幻象与隐喻，没怎么懂,,2023-05-13 15:40:11,2021 / 中国大陆 / 喜剧 科幻 / 孔大山 / 杨皓宇 艾丽娅
35588177,漫长的季节,,https://dou.img.lithub.cc/movie/35588177.jpg,2023-04-22(中国大陆),https://movie.douban.com/subject/35588177/,9.4,"剧情,家庭,犯罪",5,苦,,2023-05-02 23:15:44,2023 / 中国大陆 / 剧情 家庭 犯罪 / 辛爽 / 范伟 秦昊
36053200,锵锵行天下 第三季,,https://dou.img.lithub.cc/movie/36053200.jpg,2023-03-09(中国大陆),https://movie.douban.com/subject/36053200/,9.4,脱口秀,4,文化一直都在,,2023-04-08 13:05:31,2023 / 中国大陆 / 脱口秀 / 窦文涛 / 窦文涛 许子东
35521951,杀死福顺,,https://dou.img.lithub.cc/movie/35521951.jpg,2023-02-18(柏林国际电影节),https://movie.douban.com/subject/35521951/,6.7,"动作,惊悚",3,,,2023-04-05 13:38:18,2023 / 韩国 / 动作 惊悚 / 边圣铉 / 全度妍 李絮
35651927,模仿犯,,https://dou.img.lithub.cc/movie/35651927.jpg,2023-03-31(中国台湾),https://movie.douban.com/subject/35651927/,7.4,"剧情,悬疑,犯罪",3,,,2023-04-04 17:47:09,2023 / 中国台湾 / 剧情 悬疑 犯罪 / 张荣吉 张亨如 / 吴慷仁 柯佳嬿
35873870,他是谁,,https://dou.img.lithub.cc/movie/35873870.jpg,2023-03-14(中国大陆),https://movie.douban.com/subject/35873870/,5.6,"剧情,悬疑,犯罪",2,他是谁，谁关心,,2023-04-04 17:46:53,2023 / 中国大陆 / 剧情 悬疑 犯罪 / 鲍成志 / 张译 陈雨锶
35203206,虽然只是弄丢了手机,,https://dou.img.lithub.cc/movie/35203206.jpg,2023-02-17(韩国网络),https://movie.douban.com/subject/35203206/,6.4,"剧情,悬疑,惊悚",2,杀手就这么GG啦？,,2023-02-21 19:20:35,2023 / 韩国 / 剧情 悬疑 惊悚 / 金泰俊 / 任时完 千玗嬉
35891669,我在岛屿读书,,https://dou.img.lithub.cc/movie/35891669.jpg,2022-11-10(中国大陆),https://movie.douban.com/subject/35891669/,9.1,真人秀,5,经典书的前提是常销书。,,2023-02-17 23:22:52,2022 / 中国大陆 / 真人秀 / 余华 苏童
35244291,命定之人,,https://dou.img.lithub.cc/movie/35244291.jpg,2022-11-18(韩国),https://movie.douban.com/subject/35244291/,7.1,"悬疑,惊悚",3,倚门说，我想要。,,2023-02-17 21:02:26,2022 / 韩国 / 悬疑 惊悚 / 郑址宇 / 金英光 姜海琳
26647087,三体,,https://dou.img.lithub.cc/movie/26647087.jpg,2023-01-15(中国大陆),https://movie.douban.com/subject/26647087/,8.7,"剧情,科幻",5,用心了！,,2023-02-11 21:22:33,2023 / 中国大陆 / 剧情 科幻 / 杨磊 / 张鲁一 于和伟
35314632,黑暗荣耀,,https://dou.img.lithub.cc/movie/35314632.jpg,2022-12-30(韩国),https://movie.douban.com/subject/35314632/,8.9,剧情,4,,,2023-02-02 14:33:43,2022 / 韩国 / 剧情 / 安吉镐 / 宋慧乔 李到晛
35674355,中国奇谭,,https://dou.img.lithub.cc/movie/35674355.jpg,2023-01-01(中国大陆),https://movie.douban.com/subject/35674355/,8.7,"动画,短片,奇幻",5,当代寓言,,2023-02-02 14:33:16,2023 / 中国大陆 / 动画 短片 奇幻 / 陈廖宇 於水 胡睿 杨木 刘毛宁 陈莲华 周小琳 潘斌 顾杨 刘旷 徐宁
35267208,流浪地球2,,https://dou.img.lithub.cc/movie/35267208.jpg,2023-01-22(中国大陆),https://movie.douban.com/subject/35267208/,8.3,"科幻,冒险,灾难",5,抛开主题，为特效打工人打满分,,2023-02-02 14:31:11,2023 / 中国大陆 / 科幻 冒险 灾难 / 郭帆 / 吴京 刘德华
35465232,狂飙,,https://dou.img.lithub.cc/movie/35465232.jpg,2023-01-14(中国大陆),https://movie.douban.com/subject/35465232/,8.5,"剧情,犯罪",4,现实可没那么美好,,2023-02-02 14:30:29,2023 / 中国大陆 / 剧情 犯罪 / 徐纪周 / 张译 张颂文
35662223,去有风的地方,,https://dou.img.lithub.cc/movie/35662223.jpg,2023-01-03(中国大陆),https://movie.douban.com/subject/35662223/,8.7,"剧情,爱情",4,不论剧情，论发量和脸蛋！,,2023-01-07 16:29:47,2023 / 中国大陆 / 剧情 爱情 / 丁梓光 / 刘亦菲 李现
35875029,我们民谣2022,,https://dou.img.lithub.cc/movie/35875029.jpg,2022-12-23(中国大陆),https://movie.douban.com/subject/35875029/,7.6,"音乐,真人秀",4,,,2022-12-26 00:07:13,2022 / 中国大陆 / 音乐 真人秀 / 姜滨 / 李宇春 张亚东
35814636,塔尔萨之王 第一季,,https://dou.img.lithub.cc/movie/35814636.jpg,2022-11-13(美国),https://movie.douban.com/subject/35814636/,8.4,"剧情,犯罪",4,,,2022-12-19 16:30:16,2022 / 美国 / 剧情 犯罪 / 本杰明·塞曼诺夫 艾伦·考特勒 / 西尔维斯特·史泰龙 加内特·赫德兰
30291070,财阀家的小儿子,,https://dou.img.lithub.cc/movie/30291070.jpg,2022-11-18(韩国),https://movie.douban.com/subject/30291070/,7.1,"剧情,爱情,奇幻",4,,,2022-12-19 16:29:52,2022 / 韩国 / 剧情 爱情 奇幻 / 郑大允 / 宋仲基 李星民
34444648,三体,,https://dou.img.lithub.cc/movie/34444648.jpg,2022-12-10(中国大陆),https://movie.douban.com/subject/34444648/,3.7,"剧情,科幻,动画",2,,,2022-12-19 16:29:35,2022 / 中国大陆 / 剧情 科幻 动画 / 林铭浩 / 马正阳 范哲琛
26654184,万里归途,,https://dou.img.lithub.cc/movie/26654184.jpg,2022-09-30(中国大陆),https://movie.douban.com/subject/26654184/,7.2,"剧情,战争",3,,,2022-12-19 16:28:43,2022 / 中国大陆 / 剧情 战争 / 饶晓志 / 张译 王俊凯
6011805,一九四二,,https://dou.img.lithub.cc/movie/6011805.jpg,2012-11-29(中国大陆),https://movie.douban.com/subject/6011805/,8.2,"剧情,历史,战争",4,,,2022-12-19 16:28:01,2012 / 中国大陆 / 剧情 历史 战争 灾难 / 冯小刚 / 张国立 张默
